id,engine_program_id,engine_workout_day_number,program_sequence_order,week_number,notes,created_at
1688,main_5day_varied,176,536,,,2026-01-29 01:26:33.266578+00
1689,main_5day_varied,177,537,,,2026-01-29 01:26:33.266578+00
1690,main_5day_varied,178,538,,,2026-01-29 01:26:33.266578+00
1691,main_5day_varied,179,539,,,2026-01-29 01:26:33.266578+00
1692,main_5day_varied,180,540,,,2026-01-29 01:26:33.266578+00
1693,main_5day_varied,221,541,,,2026-01-29 01:26:33.266578+00
1694,main_5day_varied,222,542,,,2026-01-29 01:26:33.266578+00
1695,main_5day_varied,223,543,,,2026-01-29 01:26:33.266578+00
1696,main_5day_varied,224,544,,,2026-01-29 01:26:33.266578+00
1697,main_5day_varied,225,545,,,2026-01-29 01:26:33.266578+00
1698,main_5day_varied,226,546,,,2026-01-29 01:26:33.266578+00
1699,main_5day_varied,227,547,,,2026-01-29 01:26:33.266578+00
1700,main_5day_varied,228,548,,,2026-01-29 01:26:33.266578+00
1701,main_5day_varied,229,549,,,2026-01-29 01:26:33.266578+00
1702,main_5day_varied,230,550,,,2026-01-29 01:26:33.266578+00
1703,main_5day_varied,231,551,,,2026-01-29 01:26:33.266578+00
1704,main_5day_varied,232,552,,,2026-01-29 01:26:33.266578+00
1705,main_5day_varied,233,553,,,2026-01-29 01:26:33.266578+00
1706,main_5day_varied,234,554,,,2026-01-29 01:26:33.266578+00
1707,main_5day_varied,235,555,,,2026-01-29 01:26:33.266578+00
1708,main_5day_varied,236,556,,,2026-01-29 01:26:33.266578+00
1709,main_5day_varied,237,557,,,2026-01-29 01:26:33.266578+00
1710,main_5day_varied,238,558,,,2026-01-29 01:26:33.266578+00
1711,main_5day_varied,239,559,,,2026-01-29 01:26:33.266578+00
1712,main_5day_varied,240,560,,,2026-01-29 01:26:33.266578+00
1713,main_5day_varied,281,561,,,2026-01-29 01:26:33.266578+00
1714,main_5day_varied,282,562,,,2026-01-29 01:26:33.266578+00
1715,main_5day_varied,283,563,,,2026-01-29 01:26:33.266578+00
1716,main_5day_varied,284,564,,,2026-01-29 01:26:33.266578+00
1717,main_5day_varied,285,565,,,2026-01-29 01:26:33.266578+00
1718,main_5day_varied,286,566,,,2026-01-29 01:26:33.266578+00
1719,main_5day_varied,287,567,,,2026-01-29 01:26:33.266578+00
1720,main_5day_varied,288,568,,,2026-01-29 01:26:33.266578+00
1721,main_5day_varied,289,569,,,2026-01-29 01:26:33.266578+00
1722,main_5day_varied,290,570,,,2026-01-29 01:26:33.266578+00
1723,main_5day_varied,291,571,,,2026-01-29 01:26:33.266578+00
1724,main_5day_varied,292,572,,,2026-01-29 01:26:33.266578+00
1725,main_5day_varied,293,573,,,2026-01-29 01:26:33.266578+00
1726,main_5day_varied,294,574,,,2026-01-29 01:26:33.266578+00
1727,main_5day_varied,295,575,,,2026-01-29 01:26:33.266578+00
1728,main_5day_varied,296,576,,,2026-01-29 01:26:33.266578+00
1729,main_5day_varied,297,577,,,2026-01-29 01:26:33.266578+00
1730,main_5day_varied,298,578,,,2026-01-29 01:26:33.266578+00
1731,main_5day_varied,299,579,,,2026-01-29 01:26:33.266578+00
1732,main_5day_varied,300,580,,,2026-01-29 01:26:33.266578+00
1733,main_5day_varied,341,581,,,2026-01-29 01:26:33.266578+00
1734,main_5day_varied,342,582,,,2026-01-29 01:26:33.266578+00
1735,main_5day_varied,343,583,,,2026-01-29 01:26:33.266578+00
1736,main_5day_varied,344,584,,,2026-01-29 01:26:33.266578+00
1737,main_5day_varied,345,585,,,2026-01-29 01:26:33.266578+00
1738,main_5day_varied,346,586,,,2026-01-29 01:26:33.266578+00
1739,main_5day_varied,347,587,,,2026-01-29 01:26:33.266578+00
1740,main_5day_varied,348,588,,,2026-01-29 01:26:33.266578+00
1741,main_5day_varied,349,589,,,2026-01-29 01:26:33.266578+00
1742,main_5day_varied,350,590,,,2026-01-29 01:26:33.266578+00
1743,main_5day_varied,351,591,,,2026-01-29 01:26:33.266578+00
1744,main_5day_varied,352,592,,,2026-01-29 01:26:33.266578+00
1745,main_5day_varied,353,593,,,2026-01-29 01:26:33.266578+00
1746,main_5day_varied,354,594,,,2026-01-29 01:26:33.266578+00
1747,main_5day_varied,355,595,,,2026-01-29 01:26:33.266578+00
1748,main_5day_varied,356,596,,,2026-01-29 01:26:33.266578+00
1749,main_5day_varied,357,597,,,2026-01-29 01:26:33.266578+00
1750,main_5day_varied,358,598,,,2026-01-29 01:26:33.266578+00
1751,main_5day_varied,359,599,,,2026-01-29 01:26:33.266578+00
1752,main_5day_varied,360,600,,,2026-01-29 01:26:33.266578+00
1753,main_5day_varied,401,601,,,2026-01-29 01:26:33.266578+00
1754,main_5day_varied,402,602,,,2026-01-29 01:26:33.266578+00
1755,main_5day_varied,403,603,,,2026-01-29 01:26:33.266578+00
1756,main_5day_varied,404,604,,,2026-01-29 01:26:33.266578+00
1757,main_5day_varied,405,605,,,2026-01-29 01:26:33.266578+00
1758,main_5day_varied,406,606,,,2026-01-29 01:26:33.266578+00
1759,main_5day_varied,407,607,,,2026-01-29 01:26:33.266578+00
1760,main_5day_varied,408,608,,,2026-01-29 01:26:33.266578+00
1761,main_5day_varied,409,609,,,2026-01-29 01:26:33.266578+00
1762,main_5day_varied,410,610,,,2026-01-29 01:26:33.266578+00
1763,main_5day_varied,411,611,,,2026-01-29 01:26:33.266578+00
1764,main_5day_varied,412,612,,,2026-01-29 01:26:33.266578+00
1765,main_5day_varied,413,613,,,2026-01-29 01:26:33.266578+00
1766,main_5day_varied,414,614,,,2026-01-29 01:26:33.266578+00
1767,main_5day_varied,415,615,,,2026-01-29 01:26:33.266578+00
1768,main_5day_varied,416,616,,,2026-01-29 01:26:33.266578+00
1769,main_5day_varied,417,617,,,2026-01-29 01:26:33.266578+00
1770,main_5day_varied,418,618,,,2026-01-29 01:26:33.266578+00
1771,main_5day_varied,419,619,,,2026-01-29 01:26:33.266578+00
1772,main_5day_varied,420,620,,,2026-01-29 01:26:33.266578+00
1773,main_5day_varied,461,621,,,2026-01-29 01:26:33.266578+00
1774,main_5day_varied,462,622,,,2026-01-29 01:26:33.266578+00
1775,main_5day_varied,463,623,,,2026-01-29 01:26:33.266578+00
1776,main_5day_varied,464,624,,,2026-01-29 01:26:33.266578+00
1777,main_5day_varied,465,625,,,2026-01-29 01:26:33.266578+00
1778,main_5day_varied,466,626,,,2026-01-29 01:26:33.266578+00
1779,main_5day_varied,467,627,,,2026-01-29 01:26:33.266578+00
1780,main_5day_varied,468,628,,,2026-01-29 01:26:33.266578+00
1781,main_5day_varied,469,629,,,2026-01-29 01:26:33.266578+00
1782,main_5day_varied,470,630,,,2026-01-29 01:26:33.266578+00
1783,main_5day_varied,471,631,,,2026-01-29 01:26:33.266578+00
1784,main_5day_varied,472,632,,,2026-01-29 01:26:33.266578+00
1785,main_5day_varied,473,633,,,2026-01-29 01:26:33.266578+00
1786,main_5day_varied,474,634,,,2026-01-29 01:26:33.266578+00
1787,main_5day_varied,475,635,,,2026-01-29 01:26:33.266578+00
1788,main_5day_varied,476,636,,,2026-01-29 01:26:33.266578+00
1789,main_5day_varied,477,637,,,2026-01-29 01:26:33.266578+00
1790,main_5day_varied,478,638,,,2026-01-29 01:26:33.266578+00
1791,main_5day_varied,479,639,,,2026-01-29 01:26:33.266578+00
1792,main_5day_varied,480,640,,,2026-01-29 01:26:33.266578+00
1793,main_5day_varied,521,641,,,2026-01-29 01:26:33.266578+00
1794,main_5day_varied,522,642,,,2026-01-29 01:26:33.266578+00
1795,main_5day_varied,523,643,,,2026-01-29 01:26:33.266578+00
1796,main_5day_varied,524,644,,,2026-01-29 01:26:33.266578+00
1797,main_5day_varied,525,645,,,2026-01-29 01:26:33.266578+00
1798,main_5day_varied,526,646,,,2026-01-29 01:26:33.266578+00
1799,main_5day_varied,527,647,,,2026-01-29 01:26:33.266578+00
1800,main_5day_varied,528,648,,,2026-01-29 01:26:33.266578+00
1801,main_5day_varied,529,649,,,2026-01-29 01:26:33.266578+00
1802,main_5day_varied,530,650,,,2026-01-29 01:26:33.266578+00
1803,main_5day_varied,531,651,,,2026-01-29 01:26:33.266578+00
1804,main_5day_varied,532,652,,,2026-01-29 01:26:33.266578+00
1805,main_5day_varied,533,653,,,2026-01-29 01:26:33.266578+00
1806,main_5day_varied,534,654,,,2026-01-29 01:26:33.266578+00
1807,main_5day_varied,535,655,,,2026-01-29 01:26:33.266578+00
1808,main_5day_varied,536,656,,,2026-01-29 01:26:33.266578+00
1809,main_5day_varied,537,657,,,2026-01-29 01:26:33.266578+00
1810,main_5day_varied,538,658,,,2026-01-29 01:26:33.266578+00
1811,main_5day_varied,539,659,,,2026-01-29 01:26:33.266578+00
1812,main_5day_varied,540,660,,,2026-01-29 01:26:33.266578+00
1813,main_5day_varied,581,661,,,2026-01-29 01:26:33.266578+00
1814,main_5day_varied,582,662,,,2026-01-29 01:26:33.266578+00
1815,main_5day_varied,583,663,,,2026-01-29 01:26:33.266578+00
1816,main_5day_varied,584,664,,,2026-01-29 01:26:33.266578+00
1817,main_5day_varied,585,665,,,2026-01-29 01:26:33.266578+00
1818,main_5day_varied,586,666,,,2026-01-29 01:26:33.266578+00
1819,main_5day_varied,587,667,,,2026-01-29 01:26:33.266578+00
1820,main_5day_varied,588,668,,,2026-01-29 01:26:33.266578+00
1821,main_5day_varied,589,669,,,2026-01-29 01:26:33.266578+00
1822,main_5day_varied,590,670,,,2026-01-29 01:26:33.266578+00
1823,main_5day_varied,591,671,,,2026-01-29 01:26:33.266578+00
1824,main_5day_varied,592,672,,,2026-01-29 01:26:33.266578+00
1825,main_5day_varied,593,673,,,2026-01-29 01:26:33.266578+00
1826,main_5day_varied,594,674,,,2026-01-29 01:26:33.266578+00
1827,main_5day_varied,595,675,,,2026-01-29 01:26:33.266578+00
1828,main_5day_varied,596,676,,,2026-01-29 01:26:33.266578+00
1829,main_5day_varied,597,677,,,2026-01-29 01:26:33.266578+00
1830,main_5day_varied,598,678,,,2026-01-29 01:26:33.266578+00
1831,main_5day_varied,599,679,,,2026-01-29 01:26:33.266578+00
1832,main_5day_varied,600,680,,,2026-01-29 01:26:33.266578+00
1833,main_5day_varied,641,681,,,2026-01-29 01:26:33.266578+00
1834,main_5day_varied,642,682,,,2026-01-29 01:26:33.266578+00
1835,main_5day_varied,643,683,,,2026-01-29 01:26:33.266578+00
1836,main_5day_varied,644,684,,,2026-01-29 01:26:33.266578+00
1837,main_5day_varied,645,685,,,2026-01-29 01:26:33.266578+00
1838,main_5day_varied,646,686,,,2026-01-29 01:26:33.266578+00
1839,main_5day_varied,647,687,,,2026-01-29 01:26:33.266578+00
1840,main_5day_varied,648,688,,,2026-01-29 01:26:33.266578+00
1841,main_5day_varied,649,689,,,2026-01-29 01:26:33.266578+00
1842,main_5day_varied,650,690,,,2026-01-29 01:26:33.266578+00
1843,main_5day_varied,651,691,,,2026-01-29 01:26:33.266578+00
1844,main_5day_varied,652,692,,,2026-01-29 01:26:33.266578+00
1845,main_5day_varied,653,693,,,2026-01-29 01:26:33.266578+00
1846,main_5day_varied,654,694,,,2026-01-29 01:26:33.266578+00
1847,main_5day_varied,655,695,,,2026-01-29 01:26:33.266578+00
1848,main_5day_varied,656,696,,,2026-01-29 01:26:33.266578+00
1849,main_5day_varied,657,697,,,2026-01-29 01:26:33.266578+00
1850,main_5day_varied,658,698,,,2026-01-29 01:26:33.266578+00
1851,main_5day_varied,659,699,,,2026-01-29 01:26:33.266578+00
1852,main_5day_varied,660,700,,,2026-01-29 01:26:33.266578+00
1853,main_5day_varied,701,701,,,2026-01-29 01:26:33.266578+00
1854,main_5day_varied,702,702,,,2026-01-29 01:26:33.266578+00
1855,main_5day_varied,703,703,,,2026-01-29 01:26:33.266578+00
1856,main_5day_varied,704,704,,,2026-01-29 01:26:33.266578+00
1857,main_5day_varied,705,705,,,2026-01-29 01:26:33.266578+00
1858,main_5day_varied,706,706,,,2026-01-29 01:26:33.266578+00
1859,main_5day_varied,707,707,,,2026-01-29 01:26:33.266578+00
1860,main_5day_varied,708,708,,,2026-01-29 01:26:33.266578+00
1861,main_5day_varied,709,709,,,2026-01-29 01:26:33.266578+00
1862,main_5day_varied,710,710,,,2026-01-29 01:26:33.266578+00
1863,main_5day_varied,711,711,,,2026-01-29 01:26:33.266578+00
1864,main_5day_varied,712,712,,,2026-01-29 01:26:33.266578+00
1865,main_5day_varied,713,713,,,2026-01-29 01:26:33.266578+00
1866,main_5day_varied,714,714,,,2026-01-29 01:26:33.266578+00
1867,main_5day_varied,715,715,,,2026-01-29 01:26:33.266578+00
1868,main_5day_varied,716,716,,,2026-01-29 01:26:33.266578+00
1869,main_5day_varied,717,717,,,2026-01-29 01:26:33.266578+00
1870,main_5day_varied,718,718,,,2026-01-29 01:26:33.266578+00
1871,main_5day_varied,719,719,,,2026-01-29 01:26:33.266578+00
1872,main_5day_varied,720,720,,,2026-01-29 01:26:33.266578+00
1873,main_3day_varied,1,1,,,2026-01-29 01:26:33.266578+00
1874,main_3day_varied,2,2,,,2026-01-29 01:26:33.266578+00
1875,main_3day_varied,4,3,,,2026-01-29 01:26:33.266578+00
1876,main_3day_varied,6,4,,,2026-01-29 01:26:33.266578+00
1877,main_3day_varied,7,5,,,2026-01-29 01:26:33.266578+00
1878,main_3day_varied,8,6,,,2026-01-29 01:26:33.266578+00
1879,main_3day_varied,11,7,,,2026-01-29 01:26:33.266578+00
1880,main_3day_varied,12,8,,,2026-01-29 01:26:33.266578+00
1881,main_3day_varied,15,9,,,2026-01-29 01:26:33.266578+00
1882,main_3day_varied,16,10,,,2026-01-29 01:26:33.266578+00
1883,main_3day_varied,19,11,,,2026-01-29 01:26:33.266578+00
1884,main_3day_varied,20,12,,,2026-01-29 01:26:33.266578+00
1885,main_3day_varied,61,13,,,2026-01-29 01:26:33.266578+00
1886,main_3day_varied,62,14,,,2026-01-29 01:26:33.266578+00
1887,main_3day_varied,65,15,,,2026-01-29 01:26:33.266578+00
1888,main_3day_varied,66,16,,,2026-01-29 01:26:33.266578+00
1889,main_3day_varied,67,17,,,2026-01-29 01:26:33.266578+00
1890,main_3day_varied,70,18,,,2026-01-29 01:26:33.266578+00
1891,main_3day_varied,71,19,,,2026-01-29 01:26:33.266578+00
1892,main_3day_varied,72,20,,,2026-01-29 01:26:33.266578+00
1893,main_3day_varied,74,21,,,2026-01-29 01:26:33.266578+00
1894,main_3day_varied,76,22,,,2026-01-29 01:26:33.266578+00
1895,main_3day_varied,77,23,,,2026-01-29 01:26:33.266578+00
1896,main_3day_varied,80,24,,,2026-01-29 01:26:33.266578+00
1897,main_3day_varied,121,25,,,2026-01-29 01:26:33.266578+00
1898,main_3day_varied,122,26,,,2026-01-29 01:26:33.266578+00
1899,main_3day_varied,125,27,,,2026-01-29 01:26:33.266578+00
1900,main_3day_varied,126,28,,,2026-01-29 01:26:33.266578+00
1901,main_3day_varied,127,29,,,2026-01-29 01:26:33.266578+00
1902,main_3day_varied,130,30,,,2026-01-29 01:26:33.266578+00
1903,main_3day_varied,131,31,,,2026-01-29 01:26:33.266578+00
1904,main_3day_varied,132,32,,,2026-01-29 01:26:33.266578+00
1905,main_3day_varied,134,33,,,2026-01-29 01:26:33.266578+00
1906,main_3day_varied,136,34,,,2026-01-29 01:26:33.266578+00
1907,main_3day_varied,137,35,,,2026-01-29 01:26:33.266578+00
1908,main_3day_varied,140,36,,,2026-01-29 01:26:33.266578+00
1909,main_3day_varied,181,37,,,2026-01-29 01:26:33.266578+00
1910,main_3day_varied,182,38,,,2026-01-29 01:26:33.266578+00
1911,main_3day_varied,185,39,,,2026-01-29 01:26:33.266578+00
1912,main_3day_varied,187,40,,,2026-01-29 01:26:33.266578+00
1913,main_3day_varied,189,41,,,2026-01-29 01:26:33.266578+00
1914,main_3day_varied,190,42,,,2026-01-29 01:26:33.266578+00
1915,main_3day_varied,191,43,,,2026-01-29 01:26:33.266578+00
1916,main_3day_varied,194,44,,,2026-01-29 01:26:33.266578+00
1917,main_3day_varied,195,45,,,2026-01-29 01:26:33.266578+00
1918,main_3day_varied,197,46,,,2026-01-29 01:26:33.266578+00
1919,main_3day_varied,199,47,,,2026-01-29 01:26:33.266578+00
1920,main_3day_varied,200,48,,,2026-01-29 01:26:33.266578+00
1921,main_3day_varied,241,49,,,2026-01-29 01:26:33.266578+00
1922,main_3day_varied,242,50,,,2026-01-29 01:26:33.266578+00
1923,main_3day_varied,245,51,,,2026-01-29 01:26:33.266578+00
1924,main_3day_varied,246,52,,,2026-01-29 01:26:33.266578+00
1925,main_3day_varied,247,53,,,2026-01-29 01:26:33.266578+00
1926,main_3day_varied,250,54,,,2026-01-29 01:26:33.266578+00
1927,main_3day_varied,251,55,,,2026-01-29 01:26:33.266578+00
1928,main_3day_varied,254,56,,,2026-01-29 01:26:33.266578+00
1929,main_3day_varied,255,57,,,2026-01-29 01:26:33.266578+00
1930,main_3day_varied,256,58,,,2026-01-29 01:26:33.266578+00
1931,main_3day_varied,257,59,,,2026-01-29 01:26:33.266578+00
1932,main_3day_varied,260,60,,,2026-01-29 01:26:33.266578+00
1933,main_3day_varied,301,61,,,2026-01-29 01:26:33.266578+00
1934,main_3day_varied,302,62,,,2026-01-29 01:26:33.266578+00
1935,main_3day_varied,305,63,,,2026-01-29 01:26:33.266578+00
1936,main_3day_varied,306,64,,,2026-01-29 01:26:33.266578+00
1937,main_3day_varied,307,65,,,2026-01-29 01:26:33.266578+00
1938,main_3day_varied,310,66,,,2026-01-29 01:26:33.266578+00
1939,main_3day_varied,311,67,,,2026-01-29 01:26:33.266578+00
1940,main_3day_varied,312,68,,,2026-01-29 01:26:33.266578+00
1941,main_3day_varied,314,69,,,2026-01-29 01:26:33.266578+00
1942,main_3day_varied,316,70,,,2026-01-29 01:26:33.266578+00
1943,main_3day_varied,317,71,,,2026-01-29 01:26:33.266578+00
1944,main_3day_varied,320,72,,,2026-01-29 01:26:33.266578+00
1945,main_3day_varied,361,73,,,2026-01-29 01:26:33.266578+00
1946,main_3day_varied,362,74,,,2026-01-29 01:26:33.266578+00
1947,main_3day_varied,365,75,,,2026-01-29 01:26:33.266578+00
1948,main_3day_varied,366,76,,,2026-01-29 01:26:33.266578+00
1949,main_3day_varied,368,77,,,2026-01-29 01:26:33.266578+00
1950,main_3day_varied,369,78,,,2026-01-29 01:26:33.266578+00
1951,main_3day_varied,372,79,,,2026-01-29 01:26:33.266578+00
1952,main_3day_varied,374,80,,,2026-01-29 01:26:33.266578+00
1953,main_3day_varied,375,81,,,2026-01-29 01:26:33.266578+00
1954,main_3day_varied,376,82,,,2026-01-29 01:26:33.266578+00
1955,main_3day_varied,379,83,,,2026-01-29 01:26:33.266578+00
1956,main_3day_varied,380,84,,,2026-01-29 01:26:33.266578+00
1957,main_3day_varied,421,85,,,2026-01-29 01:26:33.266578+00
1958,main_3day_varied,422,86,,,2026-01-29 01:26:33.266578+00
1959,main_3day_varied,425,87,,,2026-01-29 01:26:33.266578+00
1960,main_3day_varied,426,88,,,2026-01-29 01:26:33.266578+00
1961,main_3day_varied,427,89,,,2026-01-29 01:26:33.266578+00
1962,main_3day_varied,429,90,,,2026-01-29 01:26:33.266578+00
1963,main_3day_varied,432,91,,,2026-01-29 01:26:33.266578+00
1964,main_3day_varied,433,92,,,2026-01-29 01:26:33.266578+00
1965,main_3day_varied,435,93,,,2026-01-29 01:26:33.266578+00
1966,main_3day_varied,436,94,,,2026-01-29 01:26:33.266578+00
1967,main_3day_varied,437,95,,,2026-01-29 01:26:33.266578+00
1968,main_3day_varied,439,96,,,2026-01-29 01:26:33.266578+00
1969,main_3day_varied,481,97,,,2026-01-29 01:26:33.266578+00
1970,main_3day_varied,482,98,,,2026-01-29 01:26:33.266578+00
1971,main_3day_varied,485,99,,,2026-01-29 01:26:33.266578+00
1972,main_3day_varied,486,100,,,2026-01-29 01:26:33.266578+00
1973,main_3day_varied,488,101,,,2026-01-29 01:26:33.266578+00
1974,main_3day_varied,489,102,,,2026-01-29 01:26:33.266578+00
1975,main_3day_varied,492,103,,,2026-01-29 01:26:33.266578+00
1976,main_3day_varied,494,104,,,2026-01-29 01:26:33.266578+00
1977,main_3day_varied,495,105,,,2026-01-29 01:26:33.266578+00
1978,main_3day_varied,496,106,,,2026-01-29 01:26:33.266578+00
1979,main_3day_varied,497,107,,,2026-01-29 01:26:33.266578+00
1980,main_3day_varied,499,108,,,2026-01-29 01:26:33.266578+00
1981,main_3day_varied,541,109,,,2026-01-29 01:26:33.266578+00
1982,main_3day_varied,542,110,,,2026-01-29 01:26:33.266578+00
1983,main_3day_varied,545,111,,,2026-01-29 01:26:33.266578+00
1984,main_3day_varied,546,112,,,2026-01-29 01:26:33.266578+00
1985,main_3day_varied,547,113,,,2026-01-29 01:26:33.266578+00
1986,main_3day_varied,549,114,,,2026-01-29 01:26:33.266578+00
1987,main_3day_varied,551,115,,,2026-01-29 01:26:33.266578+00
1988,main_3day_varied,553,116,,,2026-01-29 01:26:33.266578+00
1989,main_3day_varied,554,117,,,2026-01-29 01:26:33.266578+00
1990,main_3day_varied,556,118,,,2026-01-29 01:26:33.266578+00
1991,main_3day_varied,559,119,,,2026-01-29 01:26:33.266578+00
1992,main_3day_varied,560,120,,,2026-01-29 01:26:33.266578+00
1993,main_3day_varied,601,121,,,2026-01-29 01:26:33.266578+00
1994,main_3day_varied,602,122,,,2026-01-29 01:26:33.266578+00
1995,main_3day_varied,605,123,,,2026-01-29 01:26:33.266578+00
1996,main_3day_varied,606,124,,,2026-01-29 01:26:33.266578+00
1997,main_3day_varied,607,125,,,2026-01-29 01:26:33.266578+00
1998,main_3day_varied,609,126,,,2026-01-29 01:26:33.266578+00
1999,main_3day_varied,611,127,,,2026-01-29 01:26:33.266578+00
2000,main_3day_varied,612,128,,,2026-01-29 01:26:33.266578+00
2001,main_3day_varied,615,129,,,2026-01-29 01:26:33.266578+00
2002,main_3day_varied,616,130,,,2026-01-29 01:26:33.266578+00
2003,main_3day_varied,617,131,,,2026-01-29 01:26:33.266578+00
2004,main_3day_varied,619,132,,,2026-01-29 01:26:33.266578+00
2005,main_3day_varied,661,133,,,2026-01-29 01:26:33.266578+00
2006,main_3day_varied,662,134,,,2026-01-29 01:26:33.266578+00
2007,main_3day_varied,665,135,,,2026-01-29 01:26:33.266578+00
2008,main_3day_varied,666,136,,,2026-01-29 01:26:33.266578+00
2009,main_3day_varied,669,137,,,2026-01-29 01:26:33.266578+00
2010,main_3day_varied,670,138,,,2026-01-29 01:26:33.266578+00
2011,main_3day_varied,671,139,,,2026-01-29 01:26:33.266578+00
2012,main_3day_varied,672,140,,,2026-01-29 01:26:33.266578+00
2013,main_3day_varied,675,141,,,2026-01-29 01:26:33.266578+00
2014,main_3day_varied,676,142,,,2026-01-29 01:26:33.266578+00
2015,main_3day_varied,679,143,,,2026-01-29 01:26:33.266578+00
2016,main_3day_varied,680,144,,,2026-01-29 01:26:33.266578+00
2017,main_3day_varied,21,145,,,2026-01-29 01:26:33.266578+00
2018,main_3day_varied,22,146,,,2026-01-29 01:26:33.266578+00
2019,main_3day_varied,24,147,,,2026-01-29 01:26:33.266578+00
2020,main_3day_varied,26,148,,,2026-01-29 01:26:33.266578+00
2021,main_3day_varied,27,149,,,2026-01-29 01:26:33.266578+00
2022,main_3day_varied,28,150,,,2026-01-29 01:26:33.266578+00
2023,main_3day_varied,31,151,,,2026-01-29 01:26:33.266578+00
2024,main_3day_varied,32,152,,,2026-01-29 01:26:33.266578+00
2025,main_3day_varied,35,153,,,2026-01-29 01:26:33.266578+00
2026,main_3day_varied,36,154,,,2026-01-29 01:26:33.266578+00
2027,main_3day_varied,39,155,,,2026-01-29 01:26:33.266578+00
2028,main_3day_varied,40,156,,,2026-01-29 01:26:33.266578+00
2029,main_3day_varied,81,157,,,2026-01-29 01:26:33.266578+00
2030,main_3day_varied,82,158,,,2026-01-29 01:26:33.266578+00
2031,main_3day_varied,85,159,,,2026-01-29 01:26:33.266578+00
2032,main_3day_varied,86,160,,,2026-01-29 01:26:33.266578+00
2033,main_3day_varied,87,161,,,2026-01-29 01:26:33.266578+00
2034,main_3day_varied,90,162,,,2026-01-29 01:26:33.266578+00
2035,main_3day_varied,91,163,,,2026-01-29 01:26:33.266578+00
2036,main_3day_varied,92,164,,,2026-01-29 01:26:33.266578+00
2037,main_3day_varied,94,165,,,2026-01-29 01:26:33.266578+00
2038,main_3day_varied,96,166,,,2026-01-29 01:26:33.266578+00
2039,main_3day_varied,97,167,,,2026-01-29 01:26:33.266578+00
2040,main_3day_varied,100,168,,,2026-01-29 01:26:33.266578+00
2041,main_3day_varied,141,169,,,2026-01-29 01:26:33.266578+00
2042,main_3day_varied,142,170,,,2026-01-29 01:26:33.266578+00
2043,main_3day_varied,145,171,,,2026-01-29 01:26:33.266578+00
2044,main_3day_varied,146,172,,,2026-01-29 01:26:33.266578+00
2045,main_3day_varied,147,173,,,2026-01-29 01:26:33.266578+00
2046,main_3day_varied,150,174,,,2026-01-29 01:26:33.266578+00
2047,main_3day_varied,151,175,,,2026-01-29 01:26:33.266578+00
2048,main_3day_varied,152,176,,,2026-01-29 01:26:33.266578+00
2049,main_3day_varied,154,177,,,2026-01-29 01:26:33.266578+00
2050,main_3day_varied,156,178,,,2026-01-29 01:26:33.266578+00
2051,main_3day_varied,157,179,,,2026-01-29 01:26:33.266578+00
2052,main_3day_varied,160,180,,,2026-01-29 01:26:33.266578+00
2053,main_3day_varied,201,181,,,2026-01-29 01:26:33.266578+00
2054,main_3day_varied,202,182,,,2026-01-29 01:26:33.266578+00
2055,main_3day_varied,205,183,,,2026-01-29 01:26:33.266578+00
2056,main_3day_varied,207,184,,,2026-01-29 01:26:33.266578+00
2057,main_3day_varied,209,185,,,2026-01-29 01:26:33.266578+00
2058,main_3day_varied,210,186,,,2026-01-29 01:26:33.266578+00
2059,main_3day_varied,211,187,,,2026-01-29 01:26:33.266578+00
2060,main_3day_varied,214,188,,,2026-01-29 01:26:33.266578+00
2061,main_3day_varied,215,189,,,2026-01-29 01:26:33.266578+00
2062,main_3day_varied,217,190,,,2026-01-29 01:26:33.266578+00
2063,main_3day_varied,219,191,,,2026-01-29 01:26:33.266578+00
2064,main_3day_varied,220,192,,,2026-01-29 01:26:33.266578+00
2065,main_3day_varied,261,193,,,2026-01-29 01:26:33.266578+00
2066,main_3day_varied,262,194,,,2026-01-29 01:26:33.266578+00
2067,main_3day_varied,265,195,,,2026-01-29 01:26:33.266578+00
2068,main_3day_varied,266,196,,,2026-01-29 01:26:33.266578+00
2069,main_3day_varied,267,197,,,2026-01-29 01:26:33.266578+00
2070,main_3day_varied,270,198,,,2026-01-29 01:26:33.266578+00
2071,main_3day_varied,271,199,,,2026-01-29 01:26:33.266578+00
2072,main_3day_varied,274,200,,,2026-01-29 01:26:33.266578+00
2073,main_3day_varied,275,201,,,2026-01-29 01:26:33.266578+00
2074,main_3day_varied,276,202,,,2026-01-29 01:26:33.266578+00
2075,main_3day_varied,277,203,,,2026-01-29 01:26:33.266578+00
2076,main_3day_varied,280,204,,,2026-01-29 01:26:33.266578+00
2077,main_3day_varied,321,205,,,2026-01-29 01:26:33.266578+00
2078,main_3day_varied,322,206,,,2026-01-29 01:26:33.266578+00
2079,main_3day_varied,325,207,,,2026-01-29 01:26:33.266578+00
2080,main_3day_varied,326,208,,,2026-01-29 01:26:33.266578+00
2081,main_3day_varied,327,209,,,2026-01-29 01:26:33.266578+00
2082,main_3day_varied,330,210,,,2026-01-29 01:26:33.266578+00
2083,main_3day_varied,331,211,,,2026-01-29 01:26:33.266578+00
2084,main_3day_varied,332,212,,,2026-01-29 01:26:33.266578+00
2085,main_3day_varied,334,213,,,2026-01-29 01:26:33.266578+00
